Month,Calendar Year,Land Class,Land Category,Commodity, Volume 
February,2007,Federal,Offshore,Gas Prod Vol (mcf),"220,205,631"
February,2007,Federal,Offshore,Oil Prod Vol (bbl),"39,037,676"
February,2007,Federal,Onshore,Coal Prod Vol (ton),"32,513,916"
February,2007,Federal,Onshore,Gas Prod Vol (mcf),"275,110,089"
February,2007,Federal,Onshore,Oil Prod Vol (bbl),"7,542,451"
February,2007,Native American,Onshore,Coal Prod Vol (ton),"2,044,439"
February,2007,Native American,Onshore,Gas Prod Vol (mcf),"24,228,181"
February,2007,Native American,Onshore,Oil Prod Vol (bbl),"835,822"
March,2007,Federal,Offshore,Gas Prod Vol (mcf),"245,248,566"
March,2007,Federal,Offshore,Oil Prod Vol (bbl),"41,883,453"
March,2007,Federal,Onshore,Coal Prod Vol (ton),"34,422,978"
March,2007,Federal,Onshore,Gas Prod Vol (mcf),"309,048,860"
March,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,342,106"
March,2007,Native American,Onshore,Coal Prod Vol (ton),"2,488,982"
March,2007,Native American,Onshore,Gas Prod Vol (mcf),"26,903,759"
March,2007,Native American,Onshore,Oil Prod Vol (bbl),"959,371"
April,2007,Federal,Offshore,Gas Prod Vol (mcf),"239,941,518"
April,2007,Federal,Offshore,Oil Prod Vol (bbl),"42,552,221"
April,2007,Federal,Onshore,Coal Prod Vol (ton),"37,858,890"
April,2007,Federal,Onshore,Gas Prod Vol (mcf),"296,285,520"
April,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,144,717"
April,2007,Native American,Onshore,Coal Prod Vol (ton),"2,621,364"
April,2007,Native American,Onshore,Gas Prod Vol (mcf),"25,929,709"
April,2007,Native American,Onshore,Oil Prod Vol (bbl),"944,756"
May,2007,Federal,Offshore,Gas Prod Vol (mcf),"250,599,188"
May,2007,Federal,Offshore,Oil Prod Vol (bbl),"44,237,706"
May,2007,Federal,Onshore,Coal Prod Vol (ton),"37,471,518"
May,2007,Federal,Onshore,Gas Prod Vol (mcf),"308,134,334"
May,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,359,449"
May,2007,Native American,Onshore,Coal Prod Vol (ton),"2,393,898"
May,2007,Native American,Onshore,Gas Prod Vol (mcf),"26,882,091"
May,2007,Native American,Onshore,Oil Prod Vol (bbl),"996,696"
June,2007,Federal,Offshore,Gas Prod Vol (mcf),"237,900,922"
June,2007,Federal,Offshore,Oil Prod Vol (bbl),"41,380,216"
June,2007,Federal,Onshore,Coal Prod Vol (ton),"37,208,166"
June,2007,Federal,Onshore,Gas Prod Vol (mcf),"294,671,068"
June,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,036,687"
June,2007,Native American,Onshore,Coal Prod Vol (ton),"2,062,877"
June,2007,Native American,Onshore,Gas Prod Vol (mcf),"25,918,653"
June,2007,Native American,Onshore,Oil Prod Vol (bbl),"930,993"
July,2007,Federal,Offshore,Gas Prod Vol (mcf),"240,337,182"
July,2007,Federal,Offshore,Oil Prod Vol (bbl),"41,550,959"
July,2007,Federal,Onshore,Coal Prod Vol (ton),"38,292,421"
July,2007,Federal,Onshore,Gas Prod Vol (mcf),"301,423,918"
July,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,262,760"
July,2007,Native American,Onshore,Coal Prod Vol (ton),"2,145,313"
July,2007,Native American,Onshore,Gas Prod Vol (mcf),"26,809,333"
July,2007,Native American,Onshore,Oil Prod Vol (bbl),"942,932"
August,2007,Federal,Offshore,Gas Prod Vol (mcf),"236,149,960"
August,2007,Federal,Offshore,Oil Prod Vol (bbl),"41,332,258"
August,2007,Federal,Onshore,Coal Prod Vol (ton),"40,956,218"
August,2007,Federal,Onshore,Gas Prod Vol (mcf),"303,605,930"
August,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,422,226"
August,2007,Native American,Onshore,Coal Prod Vol (ton),"2,290,262"
August,2007,Native American,Onshore,Gas Prod Vol (mcf),"26,661,042"
August,2007,Native American,Onshore,Oil Prod Vol (bbl),"935,269"
September,2007,Federal,Offshore,Gas Prod Vol (mcf),"228,539,727"
September,2007,Federal,Offshore,Oil Prod Vol (bbl),"37,663,181"
September,2007,Federal,Onshore,Coal Prod Vol (ton),"37,509,704"
September,2007,Federal,Onshore,Gas Prod Vol (mcf),"293,865,800"
September,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,096,628"
September,2007,Native American,Onshore,Coal Prod Vol (ton),"2,062,212"
September,2007,Native American,Onshore,Gas Prod Vol (mcf),"25,836,957"
September,2007,Native American,Onshore,Oil Prod Vol (bbl),"904,342"
October,2007,Federal,Offshore,Gas Prod Vol (mcf),"245,625,783"
October,2007,Federal,Offshore,Oil Prod Vol (bbl),"41,548,911"
October,2007,Federal,Onshore,Coal Prod Vol (ton),"40,518,721"
October,2007,Federal,Onshore,Gas Prod Vol (mcf),"303,889,401"
October,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,394,570"
October,2007,Native American,Onshore,Coal Prod Vol (ton),"2,308,501"
October,2007,Native American,Onshore,Gas Prod Vol (mcf),"26,575,148"
October,2007,Native American,Onshore,Oil Prod Vol (bbl),"943,164"
November,2007,Federal,Offshore,Gas Prod Vol (mcf),"239,176,780"
November,2007,Federal,Offshore,Oil Prod Vol (bbl),"37,765,121"
November,2007,Federal,Onshore,Coal Prod Vol (ton),"41,703,492"
November,2007,Federal,Onshore,Gas Prod Vol (mcf),"309,655,285"
November,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,185,774"
November,2007,Native American,Onshore,Coal Prod Vol (ton),"2,217,213"
November,2007,Native American,Onshore,Gas Prod Vol (mcf),"26,095,972"
November,2007,Native American,Onshore,Oil Prod Vol (bbl),"946,546"
December,2007,Federal,Offshore,Gas Prod Vol (mcf),"257,942,805"
December,2007,Federal,Offshore,Oil Prod Vol (bbl),"42,133,768"
December,2007,Federal,Onshore,Coal Prod Vol (ton),"38,589,921"
December,2007,Federal,Onshore,Gas Prod Vol (mcf),"317,051,330"
December,2007,Federal,Onshore,Oil Prod Vol (bbl),"8,288,134"
December,2007,Native American,Onshore,Coal Prod Vol (ton),"2,131,565"
December,2007,Native American,Onshore,Gas Prod Vol (mcf),"25,240,472"
December,2007,Native American,Onshore,Oil Prod Vol (bbl),"945,023"
January,2008,Federal,Offshore,Gas Prod Vol (mcf),"248,400,297"
January,2008,Federal,Offshore,Oil Prod Vol (bbl),"42,599,202"
January,2008,Federal,Onshore,Gas Prod Vol (mcf),"312,656,223"
January,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,219,346"
January,2008,Native American,Onshore,Gas Prod Vol (mcf),"24,636,739"
January,2008,Native American,Onshore,Oil Prod Vol (bbl),"949,541"
January,2008,Federal,Onshore,Coal Prod Vol (ton),"39,826,706"
January,2008,Native American,Onshore,Coal Prod Vol (ton),"2,219,944"
February,2008,Federal,Offshore,Gas Prod Vol (mcf),"235,770,383"
February,2008,Federal,Offshore,Oil Prod Vol (bbl),"40,956,063"
February,2008,Federal,Onshore,Gas Prod Vol (mcf),"295,533,788"
February,2008,Federal,Onshore,Oil Prod Vol (bbl),"7,770,685"
February,2008,Native American,Onshore,Gas Prod Vol (mcf),"23,269,233"
February,2008,Native American,Onshore,Oil Prod Vol (bbl),"889,473"
February,2008,Federal,Onshore,Coal Prod Vol (ton),"39,722,690"
February,2008,Native American,Onshore,Coal Prod Vol (ton),"2,110,049"
March,2008,Federal,Offshore,Gas Prod Vol (mcf),"247,177,565"
March,2008,Federal,Offshore,Oil Prod Vol (bbl),"42,822,573"
March,2008,Federal,Onshore,Gas Prod Vol (mcf),"330,403,651"
March,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,444,582"
March,2008,Native American,Onshore,Gas Prod Vol (mcf),"25,869,494"
March,2008,Native American,Onshore,Oil Prod Vol (bbl),"978,215"
March,2008,Federal,Onshore,Coal Prod Vol (ton),"40,804,536"
March,2008,Native American,Onshore,Coal Prod Vol (ton),"2,155,616"
April,2008,Federal,Offshore,Gas Prod Vol (mcf),"216,495,713"
April,2008,Federal,Offshore,Oil Prod Vol (bbl),"41,467,617"
April,2008,Federal,Onshore,Gas Prod Vol (mcf),"320,369,857"
April,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,202,328"
April,2008,Native American,Onshore,Gas Prod Vol (mcf),"24,926,631"
April,2008,Native American,Onshore,Oil Prod Vol (bbl),"969,336"
April,2008,Federal,Onshore,Coal Prod Vol (ton),"40,910,901"
April,2008,Native American,Onshore,Coal Prod Vol (ton),"1,898,899"
May,2008,Federal,Offshore,Gas Prod Vol (mcf),"215,807,069"
May,2008,Federal,Offshore,Oil Prod Vol (bbl),"42,482,211"
May,2008,Federal,Onshore,Gas Prod Vol (mcf),"328,694,068"
May,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,414,820"
May,2008,Native American,Onshore,Gas Prod Vol (mcf),"25,781,675"
May,2008,Native American,Onshore,Oil Prod Vol (bbl),"988,061"
May,2008,Federal,Onshore,Coal Prod Vol (ton),"39,398,953"
May,2008,Native American,Onshore,Coal Prod Vol (ton),"1,985,025"
June,2008,Federal,Offshore,Gas Prod Vol (mcf),"227,376,555"
June,2008,Federal,Offshore,Oil Prod Vol (bbl),"42,239,694"
June,2008,Federal,Onshore,Gas Prod Vol (mcf),"318,556,933"
June,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,120,840"
June,2008,Native American,Onshore,Gas Prod Vol (mcf),"24,926,195"
June,2008,Native American,Onshore,Oil Prod Vol (bbl),"931,556"
June,2008,Federal,Onshore,Coal Prod Vol (ton),"36,648,691"
June,2008,Native American,Onshore,Coal Prod Vol (ton),"2,325,913"
July,2008,Federal,Offshore,Gas Prod Vol (mcf),"238,394,832"
July,2008,Federal,Offshore,Oil Prod Vol (bbl),"44,763,309"
July,2008,Federal,Onshore,Gas Prod Vol (mcf),"333,963,099"
July,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,373,988"
July,2008,Native American,Onshore,Gas Prod Vol (mcf),"26,046,380"
July,2008,Native American,Onshore,Oil Prod Vol (bbl),"981,950"
July,2008,Federal,Onshore,Coal Prod Vol (ton),"39,415,274"
July,2008,Native American,Onshore,Coal Prod Vol (ton),"2,640,388"
August,2008,Federal,Offshore,Gas Prod Vol (mcf),"219,812,954"
August,2008,Federal,Offshore,Oil Prod Vol (bbl),"41,923,938"
August,2008,Federal,Onshore,Gas Prod Vol (mcf),"333,049,276"
August,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,400,459"
August,2008,Native American,Onshore,Gas Prod Vol (mcf),"25,588,124"
August,2008,Native American,Onshore,Oil Prod Vol (bbl),"995,713"
August,2008,Federal,Onshore,Coal Prod Vol (ton),"42,988,014"
August,2008,Native American,Onshore,Coal Prod Vol (ton),"2,439,253"
September,2008,Federal,Offshore,Gas Prod Vol (mcf),"69,647,740"
September,2008,Federal,Offshore,Oil Prod Vol (bbl),"9,577,187"
September,2008,Federal,Onshore,Gas Prod Vol (mcf),"307,724,409"
September,2008,Federal,Onshore,Oil Prod Vol (bbl),"7,986,190"
September,2008,Native American,Onshore,Gas Prod Vol (mcf),"24,929,051"
September,2008,Native American,Onshore,Oil Prod Vol (bbl),"982,638"
September,2008,Federal,Onshore,Coal Prod Vol (ton),"40,421,871"
September,2008,Native American,Onshore,Coal Prod Vol (ton),"2,387,588"
October,2008,Federal,Offshore,Gas Prod Vol (mcf),"141,790,530"
October,2008,Federal,Offshore,Oil Prod Vol (bbl),"27,181,924"
October,2008,Federal,Onshore,Gas Prod Vol (mcf),"335,796,544"
October,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,633,945"
October,2008,Native American,Onshore,Gas Prod Vol (mcf),"25,748,822"
October,2008,Native American,Onshore,Oil Prod Vol (bbl),"1,040,707"
October,2008,Federal,Onshore,Coal Prod Vol (ton),"45,051,206"
October,2008,Native American,Onshore,Coal Prod Vol (ton),"2,511,635"
November,2008,Federal,Offshore,Gas Prod Vol (mcf),"165,603,446"
November,2008,Federal,Offshore,Oil Prod Vol (bbl),"34,892,543"
November,2008,Federal,Onshore,Gas Prod Vol (mcf),"333,841,437"
November,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,512,284"
November,2008,Native American,Onshore,Gas Prod Vol (mcf),"24,890,244"
November,2008,Native American,Onshore,Oil Prod Vol (bbl),"1,006,753"
November,2008,Federal,Onshore,Coal Prod Vol (ton),"42,442,150"
November,2008,Native American,Onshore,Coal Prod Vol (ton),"2,153,188"
December,2008,Federal,Offshore,Gas Prod Vol (mcf),"182,831,320"
December,2008,Federal,Offshore,Oil Prod Vol (bbl),"39,381,348"
December,2008,Federal,Onshore,Gas Prod Vol (mcf),"339,554,583"
December,2008,Federal,Onshore,Oil Prod Vol (bbl),"8,616,384"
December,2008,Native American,Onshore,Gas Prod Vol (mcf),"24,913,698"
December,2008,Native American,Onshore,Oil Prod Vol (bbl),"1,008,112"
December,2008,Federal,Onshore,Coal Prod Vol (ton),"39,493,994"
December,2008,Native American,Onshore,Coal Prod Vol (ton),"2,125,407"
January,2009,Federal,Offshore,Gas Prod Vol (mcf),"203,532,279"
January,2009,Federal,Offshore,Oil Prod Vol (bbl),"41,968,432"
January,2009,Federal,Onshore,Gas Prod Vol (mcf),"344,856,220"
January,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,742,361"
January,2009,Native American,Onshore,Gas Prod Vol (mcf),"24,813,879"
January,2009,Native American,Onshore,Oil Prod Vol (bbl),"990,923"
January,2009,Federal,Onshore,Coal Prod Vol (ton),"40,936,177"
January,2009,Native American,Onshore,Coal Prod Vol (ton),"2,052,390"
February,2009,Federal,Offshore,Gas Prod Vol (mcf),"191,727,944"
February,2009,Federal,Offshore,Oil Prod Vol (bbl),"39,008,618"
February,2009,Federal,Onshore,Gas Prod Vol (mcf),"317,370,555"
February,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,019,714"
February,2009,Native American,Onshore,Gas Prod Vol (mcf),"23,261,521"
February,2009,Native American,Onshore,Oil Prod Vol (bbl),"926,999"
February,2009,Federal,Onshore,Coal Prod Vol (ton),"38,145,606"
February,2009,Native American,Onshore,Coal Prod Vol (ton),"1,804,533"
March,2009,Federal,Offshore,Gas Prod Vol (mcf),"213,188,631"
March,2009,Federal,Offshore,Oil Prod Vol (bbl),"43,423,086"
March,2009,Federal,Onshore,Gas Prod Vol (mcf),"348,489,574"
March,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,754,663"
March,2009,Native American,Onshore,Gas Prod Vol (mcf),"25,594,758"
March,2009,Native American,Onshore,Oil Prod Vol (bbl),"998,723"
March,2009,Federal,Onshore,Coal Prod Vol (ton),"38,238,167"
March,2009,Native American,Onshore,Coal Prod Vol (ton),"2,147,583"
April,2009,Federal,Offshore,Gas Prod Vol (mcf),"207,718,687"
April,2009,Federal,Offshore,Oil Prod Vol (bbl),"46,005,495"
April,2009,Federal,Onshore,Gas Prod Vol (mcf),"331,689,259"
April,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,438,208"
April,2009,Native American,Onshore,Gas Prod Vol (mcf),"24,527,673"
April,2009,Native American,Onshore,Oil Prod Vol (bbl),"961,496"
April,2009,Federal,Onshore,Coal Prod Vol (ton),"33,485,662"
April,2009,Native American,Onshore,Coal Prod Vol (ton),"2,319,185"
May,2009,Federal,Offshore,Gas Prod Vol (mcf),"211,512,189"
May,2009,Federal,Offshore,Oil Prod Vol (bbl),"50,180,149"
May,2009,Federal,Onshore,Gas Prod Vol (mcf),"338,830,453"
May,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,678,411"
May,2009,Native American,Onshore,Gas Prod Vol (mcf),"25,112,977"
May,2009,Native American,Onshore,Oil Prod Vol (bbl),"996,655"
May,2009,Federal,Onshore,Coal Prod Vol (ton),"35,278,770"
May,2009,Native American,Onshore,Coal Prod Vol (ton),"2,234,668"
June,2009,Federal,Offshore,Gas Prod Vol (mcf),"217,496,774"
June,2009,Federal,Offshore,Oil Prod Vol (bbl),"48,907,994"
June,2009,Federal,Onshore,Gas Prod Vol (mcf),"324,436,142"
June,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,386,580"
June,2009,Native American,Onshore,Gas Prod Vol (mcf),"23,403,659"
June,2009,Native American,Onshore,Oil Prod Vol (bbl),"959,009"
June,2009,Federal,Onshore,Coal Prod Vol (ton),"32,689,883"
June,2009,Native American,Onshore,Coal Prod Vol (ton),"2,309,024"
July,2009,Federal,Offshore,Gas Prod Vol (mcf),"230,755,180"
July,2009,Federal,Offshore,Oil Prod Vol (bbl),"55,925,639"
July,2009,Federal,Onshore,Gas Prod Vol (mcf),"319,848,840"
July,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,499,881"
July,2009,Native American,Onshore,Gas Prod Vol (mcf),"25,111,548"
July,2009,Native American,Onshore,Oil Prod Vol (bbl),"987,702"
July,2009,Federal,Onshore,Coal Prod Vol (ton),"38,422,436"
July,2009,Native American,Onshore,Coal Prod Vol (ton),"2,345,725"
August,2009,Federal,Offshore,Gas Prod Vol (mcf),"217,092,121"
August,2009,Federal,Offshore,Oil Prod Vol (bbl),"55,884,224"
August,2009,Federal,Onshore,Gas Prod Vol (mcf),"331,222,316"
August,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,553,580"
August,2009,Native American,Onshore,Gas Prod Vol (mcf),"25,139,534"
August,2009,Native American,Onshore,Oil Prod Vol (bbl),"1,005,378"
August,2009,Federal,Onshore,Coal Prod Vol (ton),"39,778,093"
August,2009,Native American,Onshore,Coal Prod Vol (ton),"2,209,028"
September,2009,Federal,Offshore,Gas Prod Vol (mcf),"206,471,070"
September,2009,Federal,Offshore,Oil Prod Vol (bbl),"54,473,596"
September,2009,Federal,Onshore,Gas Prod Vol (mcf),"309,655,044"
September,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,357,091"
September,2009,Native American,Onshore,Gas Prod Vol (mcf),"23,769,770"
September,2009,Native American,Onshore,Oil Prod Vol (bbl),"1,006,924"
September,2009,Federal,Onshore,Coal Prod Vol (ton),"39,392,564"
September,2009,Native American,Onshore,Coal Prod Vol (ton),"2,364,021"
October,2009,Federal,Offshore,Gas Prod Vol (mcf),"215,060,894"
October,2009,Federal,Offshore,Oil Prod Vol (bbl),"55,599,927"
October,2009,Federal,Onshore,Gas Prod Vol (mcf),"337,869,698"
October,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,699,247"
October,2009,Native American,Onshore,Gas Prod Vol (mcf),"24,518,710"
October,2009,Native American,Onshore,Oil Prod Vol (bbl),"1,091,429"
October,2009,Federal,Onshore,Coal Prod Vol (ton),"38,081,263"
October,2009,Native American,Onshore,Coal Prod Vol (ton),"1,966,556"
November,2009,Federal,Offshore,Gas Prod Vol (mcf),"200,143,475"
November,2009,Federal,Offshore,Oil Prod Vol (bbl),"48,909,581"
November,2009,Federal,Onshore,Gas Prod Vol (mcf),"333,987,100"
November,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,581,985"
November,2009,Native American,Onshore,Gas Prod Vol (mcf),"23,542,929"
November,2009,Native American,Onshore,Oil Prod Vol (bbl),"1,035,473"
November,2009,Federal,Onshore,Coal Prod Vol (ton),"37,614,021"
November,2009,Native American,Onshore,Coal Prod Vol (ton),"1,840,979"
December,2009,Federal,Offshore,Gas Prod Vol (mcf),"207,337,256"
December,2009,Federal,Offshore,Oil Prod Vol (bbl),"54,068,445"
December,2009,Federal,Onshore,Gas Prod Vol (mcf),"335,529,694"
December,2009,Federal,Onshore,Oil Prod Vol (bbl),"8,648,604"
December,2009,Native American,Onshore,Gas Prod Vol (mcf),"23,293,055"
December,2009,Native American,Onshore,Oil Prod Vol (bbl),"1,033,935"
December,2009,Federal,Onshore,Coal Prod Vol (ton),"36,374,086"
December,2009,Native American,Onshore,Coal Prod Vol (ton),"1,932,698"
January,2010,Federal,Offshore,Gas Prod Vol (mcf),"210,355,483"
January,2010,Federal,Offshore,Oil Prod Vol (bbl),"53,333,353"
January,2010,Federal,Onshore,Gas Prod Vol (mcf),"335,536,654"
January,2010,Federal,Onshore,Oil Prod Vol (bbl),"8,663,785"
January,2010,Native American,Onshore,Gas Prod Vol (mcf),"23,519,003"
January,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,033,554"
January,2010,Federal,Onshore,Coal Prod Vol (ton),"37,385,870"
January,2010,Native American,Onshore,Coal Prod Vol (ton),"1,612,890"
February,2010,Federal,Offshore,Gas Prod Vol (mcf),"195,164,307"
February,2010,Federal,Offshore,Oil Prod Vol (bbl),"49,713,901"
February,2010,Federal,Onshore,Gas Prod Vol (mcf),"302,941,021"
February,2010,Federal,Onshore,Oil Prod Vol (bbl),"8,035,104"
February,2010,Native American,Onshore,Gas Prod Vol (mcf),"21,544,985"
February,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,008,958"
February,2010,Federal,Onshore,Coal Prod Vol (ton),"36,431,297"
February,2010,Native American,Onshore,Coal Prod Vol (ton),"1,892,405"
March,2010,Federal,Offshore,Gas Prod Vol (mcf),"217,129,273"
March,2010,Federal,Offshore,Oil Prod Vol (bbl),"51,699,886"
March,2010,Federal,Onshore,Gas Prod Vol (mcf),"336,247,104"
March,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,114,912"
March,2010,Native American,Onshore,Gas Prod Vol (mcf),"24,142,447"
March,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,215,428"
March,2010,Federal,Onshore,Coal Prod Vol (ton),"39,182,648"
March,2010,Native American,Onshore,Coal Prod Vol (ton),"1,743,062"
April,2010,Federal,Offshore,Gas Prod Vol (mcf),"200,962,353"
April,2010,Federal,Offshore,Oil Prod Vol (bbl),"46,376,150"
April,2010,Federal,Onshore,Gas Prod Vol (mcf),"327,632,224"
April,2010,Federal,Onshore,Oil Prod Vol (bbl),"8,718,934"
April,2010,Native American,Onshore,Gas Prod Vol (mcf),"23,737,653"
April,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,220,829"
April,2010,Federal,Onshore,Coal Prod Vol (ton),"37,425,071"
April,2010,Native American,Onshore,Coal Prod Vol (ton),"1,795,669"
May,2010,Federal,Offshore,Gas Prod Vol (mcf),"199,927,130"
May,2010,Federal,Offshore,Oil Prod Vol (bbl),"49,626,771"
May,2010,Federal,Onshore,Gas Prod Vol (mcf),"334,610,867"
May,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,176,686"
May,2010,Native American,Onshore,Gas Prod Vol (mcf),"24,980,353"
May,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,268,191"
May,2010,Federal,Onshore,Coal Prod Vol (ton),"37,144,604"
May,2010,Native American,Onshore,Coal Prod Vol (ton),"1,742,781"
June,2010,Federal,Offshore,Gas Prod Vol (mcf),"185,198,425"
June,2010,Federal,Offshore,Oil Prod Vol (bbl),"48,242,226"
June,2010,Federal,Onshore,Gas Prod Vol (mcf),"311,064,528"
June,2010,Federal,Onshore,Oil Prod Vol (bbl),"8,797,887"
June,2010,Native American,Onshore,Gas Prod Vol (mcf),"24,314,493"
June,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,326,941"
June,2010,Federal,Onshore,Coal Prod Vol (ton),"36,578,041"
June,2010,Native American,Onshore,Coal Prod Vol (ton),"1,582,003"
July,2010,Federal,Offshore,Gas Prod Vol (mcf),"185,063,545"
July,2010,Federal,Offshore,Oil Prod Vol (bbl),"46,378,029"
July,2010,Federal,Onshore,Gas Prod Vol (mcf),"328,564,440"
July,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,194,375"
July,2010,Native American,Onshore,Gas Prod Vol (mcf),"24,872,790"
July,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,435,086"
July,2010,Federal,Onshore,Coal Prod Vol (ton),"38,135,193"
July,2010,Native American,Onshore,Coal Prod Vol (ton),"1,609,279"
August,2010,Federal,Offshore,Gas Prod Vol (mcf),"194,060,192"
August,2010,Federal,Offshore,Oil Prod Vol (bbl),"49,994,159"
August,2010,Federal,Onshore,Gas Prod Vol (mcf),"330,792,363"
August,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,202,516"
August,2010,Native American,Onshore,Gas Prod Vol (mcf),"25,422,895"
August,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,545,484"
August,2010,Federal,Onshore,Coal Prod Vol (ton),"41,050,494"
August,2010,Native American,Onshore,Coal Prod Vol (ton),"1,735,723"
September,2010,Federal,Offshore,Gas Prod Vol (mcf),"183,318,037"
September,2010,Federal,Offshore,Oil Prod Vol (bbl),"49,461,957"
September,2010,Federal,Onshore,Gas Prod Vol (mcf),"319,676,403"
September,2010,Federal,Onshore,Oil Prod Vol (bbl),"8,919,564"
September,2010,Native American,Onshore,Gas Prod Vol (mcf),"24,880,229"
September,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,550,302"
September,2010,Federal,Onshore,Coal Prod Vol (ton),"40,744,704"
September,2010,Native American,Onshore,Coal Prod Vol (ton),"2,038,643"
October,2010,Federal,Offshore,Gas Prod Vol (mcf),"188,789,221"
October,2010,Federal,Offshore,Oil Prod Vol (bbl),"50,405,069"
October,2010,Federal,Onshore,Gas Prod Vol (mcf),"328,214,243"
October,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,320,830"
October,2010,Native American,Onshore,Gas Prod Vol (mcf),"26,003,792"
October,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,641,729"
October,2010,Federal,Onshore,Coal Prod Vol (ton),"40,725,641"
October,2010,Native American,Onshore,Coal Prod Vol (ton),"1,795,394"
November,2010,Federal,Offshore,Gas Prod Vol (mcf),"175,276,188"
November,2010,Federal,Offshore,Oil Prod Vol (bbl),"46,255,610"
November,2010,Federal,Onshore,Gas Prod Vol (mcf),"321,858,560"
November,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,097,258"
November,2010,Native American,Onshore,Gas Prod Vol (mcf),"25,341,966"
November,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,588,746"
November,2010,Federal,Onshore,Coal Prod Vol (ton),"32,529,477"
November,2010,Native American,Onshore,Coal Prod Vol (ton),"1,605,752"
December,2010,Federal,Offshore,Gas Prod Vol (mcf),"186,272,950"
December,2010,Federal,Offshore,Oil Prod Vol (bbl),"48,149,278"
December,2010,Federal,Onshore,Gas Prod Vol (mcf),"332,431,141"
December,2010,Federal,Onshore,Oil Prod Vol (bbl),"9,182,071"
December,2010,Native American,Onshore,Gas Prod Vol (mcf),"26,101,146"
December,2010,Native American,Onshore,Oil Prod Vol (bbl),"1,626,768"
December,2010,Federal,Onshore,Coal Prod Vol (ton),"39,561,231"
December,2010,Native American,Onshore,Coal Prod Vol (ton),"1,832,658"
January,2011,Federal,Offshore,Gas Prod Vol (mcf),"185,166,665"
January,2011,Federal,Offshore,Oil Prod Vol (bbl),"50,130,916"
January,2011,Federal,Onshore,Gas Prod Vol (mcf),"319,209,817"
January,2011,Federal,Onshore,Oil Prod Vol (bbl),"9,144,421"
January,2011,Native American,Onshore,Gas Prod Vol (mcf),"24,901,234"
January,2011,Native American,Onshore,Oil Prod Vol (bbl),"1,636,050"
January,2011,Federal,Onshore,Coal Prod Vol (ton),"39,876,734"
January,2011,Native American,Onshore,Coal Prod Vol (ton),"2,253,425"
February,2011,Federal,Offshore,Gas Prod Vol (mcf),"158,410,349"
February,2011,Federal,Offshore,Oil Prod Vol (bbl),"41,096,304"
February,2011,Federal,Onshore,Gas Prod Vol (mcf),"287,723,967"
February,2011,Federal,Onshore,Oil Prod Vol (bbl),"8,115,777"
February,2011,Native American,Onshore,Gas Prod Vol (mcf),"23,119,711"
February,2011,Native American,Onshore,Oil Prod Vol (bbl),"1,508,633"
February,2011,Federal,Onshore,Coal Prod Vol (ton),"33,558,869"
February,2011,Native American,Onshore,Coal Prod Vol (ton),"1,494,323"
